citing_case,citing_holding_id,citing_direction,citing_pro_ds,citing_concept,citing_chamber,citing_pro_ds_purpose,citing_concept_cluster,citing_is_compensation,citing_core_holding,citing_justification,cited_case,cited_direction,cited_pro_ds_rate,cited_chamber,cited_year,cited_concept,cited_purpose_rate,concordance,is_concordant,is_discordant
C-604/22,1,PRO_DATA_SUBJECT,1,PERSONAL_DATA_SCOPE,FOURTH,1,SCOPE,0,A TC String encoding user consent preferences constitutes personal data when it can be associated by reasonable means with identifiers allowing user identification.,Broad interpretation of personal data scope captures TC Strings even when organization lacks direct access to combined identifiers.,C-579/21,PRO_DATA_SUBJECT,0.6666666666666666,FIRST,2023,RIGHT_OF_ACCESS,0.6666666666666666,CONCORDANT_PRO_DS,True,False
C-604/22,1,PRO_DATA_SUBJECT,1,PERSONAL_DATA_SCOPE,FOURTH,1,SCOPE,0,A TC String encoding user consent preferences constitutes personal data when it can be associated by reasonable means with identifiers allowing user identification.,Broad interpretation of personal data scope captures TC Strings even when organization lacks direct access to combined identifiers.,C-683/21,PRO_DATA_SUBJECT,0.75,GRAND_CHAMBER,2023,ADMINISTRATIVE_FINES,0.5,CONCORDANT_PRO_DS,True,False
C-604/22,1,PRO_DATA_SUBJECT,1,PERSONAL_DATA_SCOPE,FOURTH,1,SCOPE,0,A TC String encoding user consent preferences constitutes personal data when it can be associated by reasonable means with identifiers allowing user identification.,Broad interpretation of personal data scope captures TC Strings even when organization lacks direct access to combined identifiers.,C-597/19,MIXED,0.0,FIFTH,2021,OTHER,1.0,DISCORDANT_CITED_PRO_CTRL,False,True
C-604/22,2,MIXED,0,JOINT_CONTROLLERS_DEFINITION,FOURTH,1,ACTORS,0,"A sectoral organization establishing binding technical rules for consent management is a joint controller even without direct data access, but controllership does not automatically extend to subsequent third-party processing.","Broad joint controller interpretation extends accountability but limits do not automatically extend to subsequent processing, balancing controller burden.",C-683/21,PRO_DATA_SUBJECT,0.75,GRAND_CHAMBER,2023,ADMINISTRATIVE_FINES,0.5,DISCORDANT_CITED_PRO_DS,False,True
C-61/19,1,PRO_DATA_SUBJECT,1,CONSENT_BASIS,SECOND,1,LAWFULNESS,0,"Valid consent requires active behaviour by the data subject with prior clear information, and cannot be established through pre-ticked boxes, misleading contract terms, or requirements to formally refuse consent.","The Court imposes strict requirements on controllers for demonstrating valid consent, rejecting pre-ticked boxes and requiring active behaviour from data subjects.",C-673/17,PRO_DATA_SUBJECT,1.0,GRAND_CHAMBER,2019,CONSENT_BASIS,1.0,CONCORDANT_PRO_DS,True,False
C-621/22,1,PRO_DATA_SUBJECT,1,LEGITIMATE_INTERESTS,NINTH,1,LAWFULNESS,0,"Commercial interests can constitute legitimate interests under Article 6(1)(f) GDPR, but processing must be strictly necessary and fundamental rights must not override the legitimate interest.","The Court emphasizes strict necessity, data minimization, and reasonable expectations of data subjects, suggesting that selling member data without consent is unlikely to satisfy Article 6(1)(f) requirements.",C-252/21,PRO_DATA_SUBJECT,0.625,GRAND_CHAMBER,2023,CONSENT_BASIS,0.75,CONCORDANT_PRO_DS,True,False
C-621/22,1,PRO_DATA_SUBJECT,1,LEGITIMATE_INTERESTS,NINTH,1,LAWFULNESS,0,"Commercial interests can constitute legitimate interests under Article 6(1)(f) GDPR, but processing must be strictly necessary and fundamental rights must not override the legitimate interest.","The Court emphasizes strict necessity, data minimization, and reasonable expectations of data subjects, suggesting that selling member data without consent is unlikely to satisfy Article 6(1)(f) requirements.",C-604/22,MIXED,0.5,FOURTH,2024,JOINT_CONTROLLERS_DEFINITION,1.0,MIXED_CITED,False,False
C-621/22,1,PRO_DATA_SUBJECT,1,LEGITIMATE_INTERESTS,NINTH,1,LAWFULNESS,0,"Commercial interests can constitute legitimate interests under Article 6(1)(f) GDPR, but processing must be strictly necessary and fundamental rights must not override the legitimate interest.","The Court emphasizes strict necessity, data minimization, and reasonable expectations of data subjects, suggesting that selling member data without consent is unlikely to satisfy Article 6(1)(f) requirements.",C-757/22,PRO_DATA_SUBJECT,1.0,FOURTH,2024,REPRESENTATIVE_ACTIONS,1.0,CONCORDANT_PRO_DS,True,False
C-634/21,1,PRO_DATA_SUBJECT,1,AUTOMATED_DECISION_MAKING,FIRST,1,RIGHTS,0,Credit scoring by a credit information agency constitutes automated individual decision-making under Article 22(1) GDPR when a third party relies strongly on that score for contractual decisions.,"Broad interpretation of automated decision-making extends Article 22 protections to credit scoring, expanding data subject rights and controller obligations.",C-579/21,PRO_DATA_SUBJECT,0.6666666666666666,FIRST,2023,RIGHT_OF_ACCESS,0.6666666666666666,CONCORDANT_PRO_DS,True,False
C-634/21,1,PRO_DATA_SUBJECT,1,AUTOMATED_DECISION_MAKING,FIRST,1,RIGHTS,0,Credit scoring by a credit information agency constitutes automated individual decision-making under Article 22(1) GDPR when a third party relies strongly on that score for contractual decisions.,"Broad interpretation of automated decision-making extends Article 22 protections to credit scoring, expanding data subject rights and controller obligations.",C-77/21,PRO_CONTROLLER,0.5,FIRST,2022,DATA_PROTECTION_PRINCIPLES,1.0,MIXED_CITED,False,False
C-638/23,1,MIXED,0,CONTROLLER_DEFINITION,EIGHTH,1,ACTORS,0,National law may designate an auxiliary administrative entity without legal personality as controller if it can fulfil controller obligations and the law determines the scope of processing.,Allows entities without legal personality to be controllers (pro-controller flexibility) but requires them to fulfill all controller obligations toward data subjects (pro-data subject protection).,C-683/21,PRO_DATA_SUBJECT,0.75,GRAND_CHAMBER,2023,ADMINISTRATIVE_FINES,0.5,DISCORDANT_CITED_PRO_DS,False,True
C-638/23,1,MIXED,0,CONTROLLER_DEFINITION,EIGHTH,1,ACTORS,0,National law may designate an auxiliary administrative entity without legal personality as controller if it can fulfil controller obligations and the law determines the scope of processing.,Allows entities without legal personality to be controllers (pro-controller flexibility) but requires them to fulfill all controller obligations toward data subjects (pro-data subject protection).,C-807/21,PRO_CONTROLLER,0.5,GRAND_CHAMBER,2023,ADMINISTRATIVE_FINES,1.0,MIXED_CITED,False,False
C-638/23,1,MIXED,0,CONTROLLER_DEFINITION,EIGHTH,1,ACTORS,0,National law may designate an auxiliary administrative entity without legal personality as controller if it can fulfil controller obligations and the law determines the scope of processing.,Allows entities without legal personality to be controllers (pro-controller flexibility) but requires them to fulfill all controller obligations toward data subjects (pro-data subject protection).,C-604/22,MIXED,0.5,FOURTH,2024,JOINT_CONTROLLERS_DEFINITION,1.0,MIXED_CITED,False,False
C-638/23,1,MIXED,0,CONTROLLER_DEFINITION,EIGHTH,1,ACTORS,0,National law may designate an auxiliary administrative entity without legal personality as controller if it can fulfil controller obligations and the law determines the scope of processing.,Allows entities without legal personality to be controllers (pro-controller flexibility) but requires them to fulfill all controller obligations toward data subjects (pro-data subject protection).,C-231/22,NEUTRAL_OR_UNCLEAR,0.5,THIRD,2024,ACCOUNTABILITY,1.0,MIXED_CITED,False,False
C-645/19,1,MIXED,0,ONE_STOP_SHOP,GRAND_CHAMBER,1,ENFORCEMENT,0,A non-lead supervisory authority may initiate legal proceedings regarding cross-border processing only in specific situations where GDPR confers decision-making competence on it.,Allows non-lead DPA to bring proceedings in limited circumstances but confirms one-stop-shop constraints on enforcement powers.,C-311/18,PRO_DATA_SUBJECT,0.8,GRAND_CHAMBER,2020,INTERNATIONAL_TRANSFER,1.0,DISCORDANT_CITED_PRO_DS,False,True
C-65/23,1,PRO_DATA_SUBJECT,1,MEMBER_STATE_DISCRETION,EIGHTH,1,OTHER,0,"National rules adopted under Article 88(1) GDPR for employment data processing must also comply with the requirements of Articles 5, 6(1), and 9(1) and (2) GDPR.",Limits Member State discretion by requiring full compliance with core GDPR data protection principles even when adopting specific employment rules.,C-34/21,MIXED,0.5,FIRST,2023,MEMBER_STATE_DISCRETION,0.5,MIXED_CITED,False,False
C-65/23,1,PRO_DATA_SUBJECT,1,MEMBER_STATE_DISCRETION,EIGHTH,1,OTHER,0,"National rules adopted under Article 88(1) GDPR for employment data processing must also comply with the requirements of Articles 5, 6(1), and 9(1) and (2) GDPR.",Limits Member State discretion by requiring full compliance with core GDPR data protection principles even when adopting specific employment rules.,C-268/21,NEUTRAL_OR_UNCLEAR,0.5,THIRD,2023,DATA_PROTECTION_PRINCIPLES,0.5,MIXED_CITED,False,False
C-65/23,1,PRO_DATA_SUBJECT,1,MEMBER_STATE_DISCRETION,EIGHTH,1,OTHER,0,"National rules adopted under Article 88(1) GDPR for employment data processing must also comply with the requirements of Articles 5, 6(1), and 9(1) and (2) GDPR.",Limits Member State discretion by requiring full compliance with core GDPR data protection principles even when adopting specific employment rules.,C-757/22,PRO_DATA_SUBJECT,1.0,FOURTH,2024,REPRESENTATIVE_ACTIONS,1.0,CONCORDANT_PRO_DS,True,False
C-65/23,1,PRO_DATA_SUBJECT,1,MEMBER_STATE_DISCRETION,EIGHTH,1,OTHER,0,"National rules adopted under Article 88(1) GDPR for employment data processing must also comply with the requirements of Articles 5, 6(1), and 9(1) and (2) GDPR.",Limits Member State discretion by requiring full compliance with core GDPR data protection principles even when adopting specific employment rules.,C-667/21,MIXED,0.2,THIRD,2023,SPECIAL_CATEGORIES_CONDITIONS,0.4,DISCORDANT_CITED_PRO_CTRL,False,True
C-65/23,2,PRO_DATA_SUBJECT,1,MEMBER_STATE_DISCRETION,EIGHTH,1,OTHER,0,"National courts must conduct full judicial review of collective agreements to verify necessity of data processing, notwithstanding the parties' margin of discretion.",Ensures employees can challenge collective agreements that inadequately protect their data rights through full judicial review.,C-34/21,MIXED,0.5,FIRST,2023,MEMBER_STATE_DISCRETION,0.5,MIXED_CITED,False,False
C-655/23,1,MIXED,0,REMEDIES_COMPENSATION,FOURTH,1,ENFORCEMENT,1,"The GDPR does not provide a judicial remedy for data subjects to obtain preventive injunctions against future unlawful processing, but Member States may establish such remedies under national law.","While not creating a new EU-level remedy, the ruling preserves Member State discretion to provide preventive remedies, neither expanding nor restricting existing rights.",C-659/22,PRO_DATA_SUBJECT,1.0,EIGHTH,2023,SCOPE_MATERIAL,1.0,DISCORDANT_CITED_PRO_DS,False,True
C-655/23,1,MIXED,0,REMEDIES_COMPENSATION,FOURTH,1,ENFORCEMENT,1,"The GDPR does not provide a judicial remedy for data subjects to obtain preventive injunctions against future unlawful processing, but Member States may establish such remedies under national law.","While not creating a new EU-level remedy, the ruling preserves Member State discretion to provide preventive remedies, neither expanding nor restricting existing rights.",C-507/23,MIXED,0.3333333333333333,EIGHTH,2024,REMEDIES_COMPENSATION,0.3333333333333333,CONCORDANT_PRO_CTRL,True,False
C-655/23,1,MIXED,0,REMEDIES_COMPENSATION,FOURTH,1,ENFORCEMENT,1,"The GDPR does not provide a judicial remedy for data subjects to obtain preventive injunctions against future unlawful processing, but Member States may establish such remedies under national law.","While not creating a new EU-level remedy, the ruling preserves Member State discretion to provide preventive remedies, neither expanding nor restricting existing rights.",C-710/23,MIXED,0.5,FIRST,2025,MEMBER_STATE_DISCRETION,1.0,MIXED_CITED,False,False
C-655/23,2,PRO_DATA_SUBJECT,1,REMEDIES_COMPENSATION,FOURTH,1,ENFORCEMENT,1,"Non-material damage under Article 82(1) includes negative feelings such as fear or annoyance caused by loss of control over personal data, potential misuse, or reputational harm from unauthorized data transmission.",Broad interpretation of non-material damage to include negative feelings without requiring a severity threshold expands data subjects' ability to claim compensation.,C-687/21,PRO_CONTROLLER,0.0,THIRD,2024,REMEDIES_COMPENSATION,0.4,DISCORDANT_CITED_PRO_CTRL,False,True
C-655/23,2,PRO_DATA_SUBJECT,1,REMEDIES_COMPENSATION,FOURTH,1,ENFORCEMENT,1,"Non-material damage under Article 82(1) includes negative feelings such as fear or annoyance caused by loss of control over personal data, potential misuse, or reputational harm from unauthorized data transmission.",Broad interpretation of non-material damage to include negative feelings without requiring a severity threshold expands data subjects' ability to claim compensation.,C-200/23,PRO_DATA_SUBJECT,0.6666666666666666,FIRST,2024,REMEDIES_COMPENSATION,0.8333333333333334,CONCORDANT_PRO_DS,True,False
C-655/23,2,PRO_DATA_SUBJECT,1,REMEDIES_COMPENSATION,FOURTH,1,ENFORCEMENT,1,"Non-material damage under Article 82(1) includes negative feelings such as fear or annoyance caused by loss of control over personal data, potential misuse, or reputational harm from unauthorized data transmission.",Broad interpretation of non-material damage to include negative feelings without requiring a severity threshold expands data subjects' ability to claim compensation.,C-300/21,MIXED,0.3333333333333333,THIRD,2023,REMEDIES_COMPENSATION,0.3333333333333333,DISCORDANT_CITED_PRO_CTRL,False,True
C-655/23,2,PRO_DATA_SUBJECT,1,REMEDIES_COMPENSATION,FOURTH,1,ENFORCEMENT,1,"Non-material damage under Article 82(1) includes negative feelings such as fear or annoyance caused by loss of control over personal data, potential misuse, or reputational harm from unauthorized data transmission.",Broad interpretation of non-material damage to include negative feelings without requiring a severity threshold expands data subjects' ability to claim compensation.,C-590/22,PRO_CONTROLLER,0.25,THIRD,2024,REMEDIES_COMPENSATION,0.5,DISCORDANT_CITED_PRO_CTRL,False,True
C-655/23,2,PRO_DATA_SUBJECT,1,REMEDIES_COMPENSATION,FOURTH,1,ENFORCEMENT,1,"Non-material damage under Article 82(1) includes negative feelings such as fear or annoyance caused by loss of control over personal data, potential misuse, or reputational harm from unauthorized data transmission.",Broad interpretation of non-material damage to include negative feelings without requiring a severity threshold expands data subjects' ability to claim compensation.,C-456/22,MIXED,0.0,THIRD,2023,REMEDIES_COMPENSATION,1.0,DISCORDANT_CITED_PRO_CTRL,False,True
C-655/23,3,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,FOURTH,1,ENFORCEMENT,1,The degree of fault on the part of the controller cannot be taken into account when assessing the amount of compensation for non-material damage under Article 82(1) GDPR.,"Excluding degree of fault from damage assessment limits the amount controllers may have to pay, preventing punitive or enhanced damages based on culpability.",C-300/21,MIXED,0.3333333333333333,THIRD,2023,REMEDIES_COMPENSATION,0.3333333333333333,CONCORDANT_PRO_CTRL,True,False
C-655/23,3,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,FOURTH,1,ENFORCEMENT,1,The degree of fault on the part of the controller cannot be taken into account when assessing the amount of compensation for non-material damage under Article 82(1) GDPR.,"Excluding degree of fault from damage assessment limits the amount controllers may have to pay, preventing punitive or enhanced damages based on culpability.",C-507/23,MIXED,0.3333333333333333,EIGHTH,2024,REMEDIES_COMPENSATION,0.3333333333333333,CONCORDANT_PRO_CTRL,True,False
C-655/23,3,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,FOURTH,1,ENFORCEMENT,1,The degree of fault on the part of the controller cannot be taken into account when assessing the amount of compensation for non-material damage under Article 82(1) GDPR.,"Excluding degree of fault from damage assessment limits the amount controllers may have to pay, preventing punitive or enhanced damages based on culpability.",C-200/23,PRO_DATA_SUBJECT,0.6666666666666666,FIRST,2024,REMEDIES_COMPENSATION,0.8333333333333334,DISCORDANT_CITED_PRO_DS,False,True
C-655/23,4,PRO_DATA_SUBJECT,1,REMEDIES_COMPENSATION,FOURTH,1,ENFORCEMENT,1,Obtaining a prohibitory injunction under national law cannot reduce or replace the financial compensation for non-material damage payable under Article 82(1) GDPR.,Preventing reduction or substitution of financial compensation ensures data subjects receive full monetary redress regardless of other remedies obtained.,C-200/23,PRO_DATA_SUBJECT,0.6666666666666666,FIRST,2024,REMEDIES_COMPENSATION,0.8333333333333334,CONCORDANT_PRO_DS,True,False
C-655/23,4,PRO_DATA_SUBJECT,1,REMEDIES_COMPENSATION,FOURTH,1,ENFORCEMENT,1,Obtaining a prohibitory injunction under national law cannot reduce or replace the financial compensation for non-material damage payable under Article 82(1) GDPR.,Preventing reduction or substitution of financial compensation ensures data subjects receive full monetary redress regardless of other remedies obtained.,C-507/23,MIXED,0.3333333333333333,EIGHTH,2024,REMEDIES_COMPENSATION,0.3333333333333333,DISCORDANT_CITED_PRO_CTRL,False,True
C-659/22,1,PRO_DATA_SUBJECT,1,SCOPE_MATERIAL,EIGHTH,1,SCOPE,0,Verification of COVID-19 certificates using a mobile application constitutes processing of personal data within the meaning of Article 4(2) GDPR.,Broad interpretation of processing captures mobile app verification activities that might otherwise escape GDPR regulation.,C-175/20,PRO_DATA_SUBJECT,0.6666666666666666,FIFTH,2022,DATA_PROTECTION_PRINCIPLES,1.0,CONCORDANT_PRO_DS,True,False
C-659/22,1,PRO_DATA_SUBJECT,1,SCOPE_MATERIAL,EIGHTH,1,SCOPE,0,Verification of COVID-19 certificates using a mobile application constitutes processing of personal data within the meaning of Article 4(2) GDPR.,Broad interpretation of processing captures mobile app verification activities that might otherwise escape GDPR regulation.,C-439/19,PRO_DATA_SUBJECT,0.75,GRAND_CHAMBER,2021,DATA_PROTECTION_PRINCIPLES,0.5,CONCORDANT_PRO_DS,True,False
C-667/21,1,PRO_CONTROLLER,0,SPECIAL_CATEGORIES_CONDITIONS,THIRD,1,SPECIAL_CATEGORIES,0,"The Article 9(2)(h) exception applies when a medical service processes health data of its own employee to assess working capacity, provided it acts as medical service not employer.","Allows medical service to process health data of its own employees, recognizing dual function and rejecting requirement for neutral third party.",C-252/21,PRO_DATA_SUBJECT,0.625,GRAND_CHAMBER,2023,CONSENT_BASIS,0.75,DISCORDANT_CITED_PRO_DS,False,True
C-667/21,1,PRO_CONTROLLER,0,SPECIAL_CATEGORIES_CONDITIONS,THIRD,1,SPECIAL_CATEGORIES,0,"The Article 9(2)(h) exception applies when a medical service processes health data of its own employee to assess working capacity, provided it acts as medical service not employer.","Allows medical service to process health data of its own employees, recognizing dual function and rejecting requirement for neutral third party.",C-579/21,PRO_DATA_SUBJECT,0.6666666666666666,FIRST,2023,RIGHT_OF_ACCESS,0.6666666666666666,DISCORDANT_CITED_PRO_DS,False,True
C-667/21,1,PRO_CONTROLLER,0,SPECIAL_CATEGORIES_CONDITIONS,THIRD,1,SPECIAL_CATEGORIES,0,"The Article 9(2)(h) exception applies when a medical service processes health data of its own employee to assess working capacity, provided it acts as medical service not employer.","Allows medical service to process health data of its own employees, recognizing dual function and rejecting requirement for neutral third party.",C-597/19,MIXED,0.0,FIFTH,2021,OTHER,1.0,CONCORDANT_PRO_CTRL,True,False
C-667/21,2,MIXED,0,SPECIAL_CATEGORIES_CONDITIONS,THIRD,0,SPECIAL_CATEGORIES,0,"Article 9(3) does not require controllers to prevent all colleagues from accessing employee health data, though Member State law or security principles may impose such obligations.","Does not require absolute colleague exclusion under Article 9(3), but recognizes Member States may impose such requirements and security principles apply.",C-34/21,MIXED,0.5,FIRST,2023,MEMBER_STATE_DISCRETION,0.5,MIXED_CITED,False,False
C-667/21,3,PRO_DATA_SUBJECT,1,SPECIAL_CATEGORIES_CONDITIONS,THIRD,0,SPECIAL_CATEGORIES,0,Processing health data under Article 9(2)(h) must also satisfy at least one lawfulness condition under Article 6(1) in addition to Article 9 requirements.,"Requires cumulative compliance with both Article 9 and Article 6(1), increasing controller obligations for health data processing.",C-252/21,PRO_DATA_SUBJECT,0.625,GRAND_CHAMBER,2023,CONSENT_BASIS,0.75,CONCORDANT_PRO_DS,True,False
C-667/21,4,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,THIRD,0,ENFORCEMENT,1,"The right to compensation under Article 82(1) fulfils a compensatory function only, not a dissuasive or punitive function.","Rejects punitive damages function, limiting compensation to actual damage suffered and excluding consideration of infringement gravity.",C-300/21,MIXED,0.3333333333333333,THIRD,2023,REMEDIES_COMPENSATION,0.3333333333333333,CONCORDANT_PRO_CTRL,True,False
C-667/21,5,MIXED,0,REMEDIES_COMPENSATION,THIRD,1,ENFORCEMENT,1,"Controller liability under Article 82 requires fault, which is presumed but rebuttable; fault severity does not affect damages amount.","Presumed fault benefits data subjects by reversing burden of proof, but excluding fault severity from damages calculation benefits controllers.",C-300/21,MIXED,0.3333333333333333,THIRD,2023,REMEDIES_COMPENSATION,0.3333333333333333,CONCORDANT_PRO_CTRL,True,False
C-667/21,5,MIXED,0,REMEDIES_COMPENSATION,THIRD,1,ENFORCEMENT,1,"Controller liability under Article 82 requires fault, which is presumed but rebuttable; fault severity does not affect damages amount.","Presumed fault benefits data subjects by reversing burden of proof, but excluding fault severity from damages calculation benefits controllers.",C-340/21,PRO_DATA_SUBJECT,0.6666666666666666,THIRD,2023,SECURITY,1.0,DISCORDANT_CITED_PRO_DS,False,True
C-683/21,1,PRO_DATA_SUBJECT,1,CONTROLLER_DEFINITION,GRAND_CHAMBER,1,ACTORS,0,"An entity commissioning a mobile app may be a controller if it participated in determining processing purposes and means, even without performing processing operations itself.","Broad interpretation of controller captures entities that commission apps but do not themselves process data, expanding accountability.",C-319/20,PRO_DATA_SUBJECT,1.0,THIRD,2022,REPRESENTATIVE_ACTIONS,1.0,CONCORDANT_PRO_DS,True,False
C-683/21,3,PRO_DATA_SUBJECT,1,PERSONAL_DATA_SCOPE,GRAND_CHAMBER,0,SCOPE,0,"Using personal data for IT testing constitutes processing unless the data are anonymous, anonymized, or fictitious relating to non-existent persons.","Broad interpretation of processing covers IT testing purposes, expanding GDPR applicability to development activities.",C-175/20,PRO_DATA_SUBJECT,0.6666666666666666,FIFTH,2022,DATA_PROTECTION_PRINCIPLES,1.0,CONCORDANT_PRO_DS,True,False
C-683/21,4,MIXED,0,ADMINISTRATIVE_FINES,GRAND_CHAMBER,1,ENFORCEMENT,0,Administrative fines require intentional or negligent infringement; controllers may be fined for processor operations unless processor acted outside the agreed framework.,Requires fault for fines (pro-controller) but allows controller liability for processor actions within agreed scope (pro-data subject).,C-319/20,PRO_DATA_SUBJECT,1.0,THIRD,2022,REPRESENTATIVE_ACTIONS,1.0,DISCORDANT_CITED_PRO_DS,False,True
C-683/21,4,MIXED,0,ADMINISTRATIVE_FINES,GRAND_CHAMBER,1,ENFORCEMENT,0,Administrative fines require intentional or negligent infringement; controllers may be fined for processor operations unless processor acted outside the agreed framework.,Requires fault for fines (pro-controller) but allows controller liability for processor actions within agreed scope (pro-data subject).,C-300/21,MIXED,0.3333333333333333,THIRD,2023,REMEDIES_COMPENSATION,0.3333333333333333,CONCORDANT_PRO_CTRL,True,False
C-687/21,1,PRO_CONTROLLER,0,SECURITY,THIRD,1,OTHER,0,Employee error in providing documents containing personal data to an unauthorized third party is not sufficient in itself to conclude that the controller's technical and organizational measures were inappropriate.,"Holding prevents automatic finding of inadequate security measures based solely on occurrence of a breach, requiring concrete assessment that benefits controllers.",C-340/21,PRO_DATA_SUBJECT,0.6666666666666666,THIRD,2023,SECURITY,1.0,DISCORDANT_CITED_PRO_DS,False,True
C-687/21,2,NEUTRAL_OR_UNCLEAR,0,REMEDIES_COMPENSATION,THIRD,0,ENFORCEMENT,1,"The right to compensation under Article 82 fulfills a compensatory function requiring full compensation for damage suffered, not a punitive function.",Clarifies the nature of compensation without expanding or limiting rights in a way that favors either party.,C-300/21,MIXED,0.3333333333333333,THIRD,2023,REMEDIES_COMPENSATION,0.3333333333333333,CONCORDANT_PRO_CTRL,True,False
C-687/21,2,NEUTRAL_OR_UNCLEAR,0,REMEDIES_COMPENSATION,THIRD,0,ENFORCEMENT,1,"The right to compensation under Article 82 fulfills a compensatory function requiring full compensation for damage suffered, not a punitive function.",Clarifies the nature of compensation without expanding or limiting rights in a way that favors either party.,C-667/21,MIXED,0.2,THIRD,2023,SPECIAL_CATEGORIES_CONDITIONS,0.4,CONCORDANT_PRO_CTRL,True,False
C-687/21,3,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,THIRD,0,ENFORCEMENT,1,Article 82 does not require that the severity of the controller's infringement be taken into consideration when determining compensation amounts.,"Limits compensation to actual damage without allowing increases based on severity of infringement, benefiting controllers facing minor but technically serious violations.",C-667/21,MIXED,0.2,THIRD,2023,SPECIAL_CATEGORIES_CONDITIONS,0.4,CONCORDANT_PRO_CTRL,True,False
C-687/21,4,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,THIRD,0,ENFORCEMENT,1,A person seeking compensation must establish both an infringement of the GDPR and that the infringement caused material or non-material damage.,"Requires data subjects to prove actual damage beyond mere GDPR infringement, creating an additional burden that benefits controllers.",C-300/21,MIXED,0.3333333333333333,THIRD,2023,REMEDIES_COMPENSATION,0.3333333333333333,CONCORDANT_PRO_CTRL,True,False
C-687/21,4,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,THIRD,0,ENFORCEMENT,1,A person seeking compensation must establish both an infringement of the GDPR and that the infringement caused material or non-material damage.,"Requires data subjects to prove actual damage beyond mere GDPR infringement, creating an additional burden that benefits controllers.",C-340/21,PRO_DATA_SUBJECT,0.6666666666666666,THIRD,2023,SECURITY,1.0,DISCORDANT_CITED_PRO_DS,False,True
C-687/21,4,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,THIRD,0,ENFORCEMENT,1,A person seeking compensation must establish both an infringement of the GDPR and that the infringement caused material or non-material damage.,"Requires data subjects to prove actual damage beyond mere GDPR infringement, creating an additional burden that benefits controllers.",C-456/22,MIXED,0.0,THIRD,2023,REMEDIES_COMPENSATION,1.0,CONCORDANT_PRO_CTRL,True,False
C-687/21,4,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,THIRD,0,ENFORCEMENT,1,A person seeking compensation must establish both an infringement of the GDPR and that the infringement caused material or non-material damage.,"Requires data subjects to prove actual damage beyond mere GDPR infringement, creating an additional burden that benefits controllers.",C-667/21,MIXED,0.2,THIRD,2023,SPECIAL_CATEGORIES_CONDITIONS,0.4,CONCORDANT_PRO_CTRL,True,False
C-687/21,5,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,THIRD,1,ENFORCEMENT,1,"When an unauthorized third party did not become aware of personal data, mere fear of future misuse does not constitute non-material damage sufficient for compensation.","Excludes compensation for hypothetical fear when unauthorized party did not actually access the data, limiting recoverable non-material damage.",C-300/21,MIXED,0.3333333333333333,THIRD,2023,REMEDIES_COMPENSATION,0.3333333333333333,CONCORDANT_PRO_CTRL,True,False
C-687/21,5,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,THIRD,1,ENFORCEMENT,1,"When an unauthorized third party did not become aware of personal data, mere fear of future misuse does not constitute non-material damage sufficient for compensation.","Excludes compensation for hypothetical fear when unauthorized party did not actually access the data, limiting recoverable non-material damage.",C-340/21,PRO_DATA_SUBJECT,0.6666666666666666,THIRD,2023,SECURITY,1.0,DISCORDANT_CITED_PRO_DS,False,True
C-687/21,5,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,THIRD,1,ENFORCEMENT,1,"When an unauthorized third party did not become aware of personal data, mere fear of future misuse does not constitute non-material damage sufficient for compensation.","Excludes compensation for hypothetical fear when unauthorized party did not actually access the data, limiting recoverable non-material damage.",C-456/22,MIXED,0.0,THIRD,2023,REMEDIES_COMPENSATION,1.0,CONCORDANT_PRO_CTRL,True,False
C-710/23,1,PRO_DATA_SUBJECT,1,PERSONAL_DATA_SCOPE,FIRST,1,SCOPE,0,"Data identifying a natural person representing a legal person (name, surname, signature, contact details) constitutes personal data, and its disclosure is processing regardless of purpose.","Broad interpretation of personal data scope includes representatives of legal persons, expanding GDPR protection.",C-604/22,MIXED,0.5,FOURTH,2024,JOINT_CONTROLLERS_DEFINITION,1.0,MIXED_CITED,False,False
C-710/23,1,PRO_DATA_SUBJECT,1,PERSONAL_DATA_SCOPE,FIRST,1,SCOPE,0,"Data identifying a natural person representing a legal person (name, surname, signature, contact details) constitutes personal data, and its disclosure is processing regardless of purpose.","Broad interpretation of personal data scope includes representatives of legal persons, expanding GDPR protection.",C-200/23,PRO_DATA_SUBJECT,0.6666666666666666,FIRST,2024,REMEDIES_COMPENSATION,0.8333333333333334,CONCORDANT_PRO_DS,True,False
